State,year,rate,rate_type,age
CA,2011,335.6,rate_abortions,40plus
CO,2011,271.1,rate_abortions,40plus
CT,2011,324.4,rate_abortions,40plus
DC,2011,170.1,rate_abortions,40plus
DE,2011,527.5,rate_abortions,40plus
FL,2011,452.3,rate_abortions,40plus
GA,2011,338.3,rate_abortions,40plus
HI,2011,309.2,rate_abortions,40plus
IA,2011,356.2,rate_abortions,40plus
ID,2011,211.8,rate_abortions,40plus
IL,2011,308.5,rate_abortions,40plus
IN,2011,236.0,rate_abortions,40plus
KS,2011,185.4,rate_abortions,40plus
KY,2011,249.2,rate_abortions,40plus
LA,2011,326.7,rate_abortions,40plus
MA,2011,316.7,rate_abortions,40plus
MD,2011,352.2,rate_abortions,40plus
ME,2011,226.9,rate_abortions,40plus
MI,2011,329.0,rate_abortions,40plus
MN,2011,249.2,rate_abortions,40plus
MO,2011,250.7,rate_abortions,40plus
MS,2011,245.1,rate_abortions,40plus
MT,2011,348.4,rate_abortions,40plus
NC,2011,295.5,rate_abortions,40plus
ND,2011,184.1,rate_abortions,40plus
NE,2011,172.1,rate_abortions,40plus
NH,2011,269.5,rate_abortions,40plus
NJ,2011,408.3,rate_abortions,40plus
NM,2011,364.5,rate_abortions,40plus
NV,2011,941.0,rate_abortions,40plus
NY,2011,497.7,rate_abortions,40plus
OH,2011,312.5,rate_abortions,40plus
OK,2011,233.7,rate_abortions,40plus
OR,2011,326.0,rate_abortions,40plus
PA,2011,351.3,rate_abortions,40plus
RI,2011,327.2,rate_abortions,40plus
SC,2011,339.3,rate_abortions,40plus
SD,2011,123.9,rate_abortions,40plus
TN,2011,271.1,rate_abortions,40plus
TX,2011,291.4,rate_abortions,40plus
US,2011,327.5,rate_abortions,40plus
UT,2011,158.6,rate_abortions,40plus
VA,2011,320.2,rate_abortions,40plus
VT,2011,382.7,rate_abortions,40plus
WA,2011,336.2,rate_abortions,40plus
WI,2011,208.0,rate_abortions,40plus
WV,2011,251.3,rate_abortions,40plus
WY,2011,384.1,rate_abortions,40plus
AK,2012,,rate_abortions,lt15
AL,2012,636.4,rate_abortions,lt15
AR,2012,456.5,rate_abortions,lt15
AZ,2012,789.4,rate_abortions,lt15
CA,2012,1883.7,rate_abortions,lt15
CO,2012,1495.5,rate_abortions,lt15
CT,2012,2487.2,rate_abortions,lt15
DC,2012,682.8,rate_abortions,lt15
DE,2012,1747.3,rate_abortions,lt15
FL,2012,1585.7,rate_abortions,lt15
GA,2012,1309.7,rate_abortions,lt15
HI,2012,327.5,rate_abortions,lt15
IA,2012,394.3,rate_abortions,lt15
ID,2012,,rate_abortions,lt15
IL,2012,1529.9,rate_abortions,lt15
IN,2012,649.1,rate_abortions,lt15
KS,2012,467.9,rate_abortions,lt15
KY,2012,633.2,rate_abortions,lt15
LA,2012,629.3,rate_abortions,lt15
MA,2012,1573.9,rate_abortions,lt15
MD,2012,2342.7,rate_abortions,lt15
ME,2012,,rate_abortions,lt15
MI,2012,1055.9,rate_abortions,lt15
MN,2012,858.6,rate_abortions,lt15
MO,2012,657.1,rate_abortions,lt15
MS,2012,540.0,rate_abortions,lt15
MT,2012,,rate_abortions,lt15
NC,2012,803.7,rate_abortions,lt15
ND,2012,,rate_abortions,lt15
NE,2012,,rate_abortions,lt15
NH,2012,,rate_abortions,lt15
NJ,2012,1938.4,rate_abortions,lt15
NM,2012,517.0,rate_abortions,lt15
NV,2012,510.9,rate_abortions,lt15
NY,2012,2598.6,rate_abortions,lt15
OH,2012,1006.7,rate_abortions,lt15
OK,2012,558.6,rate_abortions,lt15
OR,2012,913.0,rate_abortions,lt15
PA,2012,1218.3,rate_abortions,lt15
RI,2012,,rate_abortions,lt15
SC,2012,607.3,rate_abortions,lt15
SD,2012,,rate_abortions,lt15
TN,2012,738.1,rate_abortions,lt15
TX,2012,480.8,rate_abortions,lt15
US,2012,1092.6,rate_abortions,lt15
UT,2012,,rate_abortions,lt15
VA,2012,1295.9,rate_abortions,lt15
VT,2012,,rate_abortions,lt15
WA,2012,1503.3,rate_abortions,lt15
WI,2012,882.3,rate_abortions,lt15
WV,2012,490.0,rate_abortions,lt15
WY,2012,,rate_abortions,lt15
AK,2012,399.0,rate_abortions,1517
AL,2012,230.1,rate_abortions,1517
AR,2012,216.7,rate_abortions,1517
AZ,2012,191.3,rate_abortions,1517
CA,2012,643.2,rate_abortions,1517
CO,2012,435.6,rate_abortions,1517
CT,2012,1155.6,rate_abortions,1517
DC,2012,584.0,rate_abortions,1517
DE,2012,926.6,rate_abortions,1517
FL,2012,709.7,rate_abortions,1517
GA,2012,390.5,rate_abortions,1517
HI,2012,829.1,rate_abortions,1517
IA,2012,341.0,rate_abortions,1517
ID,2012,250.0,rate_abortions,1517
IL,2012,593.5,rate_abortions,1517
IN,2012,181.8,rate_abortions,1517
KS,2012,175.5,rate_abortions,1517
KY,2012,158.1,rate_abortions,1517
LA,2012,240.6,rate_abortions,1517
MA,2012,882.8,rate_abortions,1517
MD,2012,923.3,rate_abortions,1517
ME,2012,625.6,rate_abortions,1517
MI,2012,491.2,rate_abortions,1517
MN,2012,391.6,rate_abortions,1517
MO,2012,281.1,rate_abortions,1517
MS,2012,182.3,rate_abortions,1517
MT,2012,376.7,rate_abortions,1517
NC,2012,335.4,rate_abortions,1517
ND,2012,240.2,rate_abortions,1517
NE,2012,236.2,rate_abortions,1517
NH,2012,671.1,rate_abortions,1517
NJ,2012,1198.8,rate_abortions,1517
NM,2012,316.7,rate_abortions,1517
NV,2012,501.5,rate_abortions,1517
NY,2012,1665.2,rate_abortions,1517
OH,2012,370.7,rate_abortions,1517
OK,2012,162.7,rate_abortions,1517
OR,2012,470.0,rate_abortions,1517
PA,2012,474.3,rate_abortions,1517
RI,2012,476.2,rate_abortions,1517
SC,2012,356.4,rate_abortions,1517
SD,2012,100.1,rate_abortions,1517
TN,2012,235.0,rate_abortions,1517
TX,2012,186.0,rate_abortions,1517
US,2012,456.8,rate_abortions,1517
UT,2012,158.9,rate_abortions,1517
VA,2012,503.4,rate_abortions,1517
VT,2012,846.5,rate_abortions,1517
WA,2012,691.8,rate_abortions,1517
WI,2012,286.8,rate_abortions,1517
WV,2012,160.4,rate_abortions,1517
WY,2012,269.7,rate_abortions,1517
AK,2012,335.7,rate_abortions,1819
AL,2012,184.9,rate_abortions,1819
AR,2012,133.4,rate_abortions,1819
AZ,2012,217.3,rate_abortions,1819
CA,2012,577.9,rate_abortions,1819
CO,2012,362.0,rate_abortions,1819
CT,2012,843.4,rate_abortions,1819
DC,2012,495.3,rate_abortions,1819
DE,2012,581.0,rate_abortions,1819
FL,2012,544.4,rate_abortions,1819
GA,2012,313.2,rate_abortions,1819
HI,2012,589.9,rate_abortions,1819
IA,2012,248.0,rate_abortions,1819
ID,2012,204.0,rate_abortions,1819
IL,2012,427.3,rate_abortions,1819
IN,2012,167.4,rate_abortions,1819
KS,2012,137.1,rate_abortions,1819
KY,2012,110.1,rate_abortions,1819
LA,2012,165.5,rate_abortions,1819
MA,2012,861.0,rate_abortions,1819
MD,2012,784.3,rate_abortions,1819
ME,2012,394.2,rate_abortions,1819
MI,2012,397.2,rate_abortions,1819
MN,2012,323.8,rate_abortions,1819
MO,2012,220.4,rate_abortions,1819
MS,2012,153.2,rate_abortions,1819
MT,2012,273.8,rate_abortions,1819
NC,2012,292.9,rate_abortions,1819
ND,2012,189.5,rate_abortions,1819
NE,2012,161.3,rate_abortions,1819
NH,2012,505.4,rate_abortions,1819
NJ,2012,894.3,rate_abortions,1819
NM,2012,203.4,rate_abortions,1819
NV,2012,396.0,rate_abortions,1819
NY,2012,1194.8,rate_abortions,1819
OH,2012,277.5,rate_abortions,1819
OK,2012,133.4,rate_abortions,1819
OR,2012,384.6,rate_abortions,1819
PA,2012,463.9,rate_abortions,1819
RI,2012,610.1,rate_abortions,1819
SC,2012,241.1,rate_abortions,1819
SD,2012,119.2,rate_abortions,1819
TN,2012,186.0,rate_abortions,1819
TX,2012,214.1,rate_abortions,1819
US,2012,384.3,rate_abortions,1819
UT,2012,156.5,rate_abortions,1819
VA,2012,486.4,rate_abortions,1819
VT,2012,449.5,rate_abortions,1819
WA,2012,497.2,rate_abortions,1819
WI,2012,212.2,rate_abortions,1819
WV,2012,136.7,rate_abortions,1819
WY,2012,183.7,rate_abortions,1819
AK,2012,349.8,rate_abortions,1519
AL,2012,197.5,rate_abortions,1519
AR,2012,156.8,rate_abortions,1519
AZ,2012,209.5,rate_abortions,1519
CA,2012,597.3,rate_abortions,1519
CO,2012,382.8,rate_abortions,1519
CT,2012,930.7,rate_abortions,1519
DC,2012,522.1,rate_abortions,1519
DE,2012,670.9,rate_abortions,1519
FL,2012,588.1,rate_abortions,1519
GA,2012,334.9,rate_abortions,1519
HI,2012,651.0,rate_abortions,1519
IA,2012,271.6,rate_abortions,1519
ID,2012,215.5,rate_abortions,1519
IL,2012,476.2,rate_abortions,1519
IN,2012,171.4,rate_abortions,1519
KS,2012,146.8,rate_abortions,1519
KY,2012,122.6,rate_abortions,1519
LA,2012,185.7,rate_abortions,1519
MA,2012,866.6,rate_abortions,1519
MD,2012,823.0,rate_abortions,1519
ME,2012,444.1,rate_abortions,1519
MI,2012,422.3,rate_abortions,1519
MN,2012,341.9,rate_abortions,1519
MO,2012,235.9,rate_abortions,1519
MS,2012,161.4,rate_abortions,1519
MT,2012,300.2,rate_abortions,1519
NC,2012,304.8,rate_abortions,1519
ND,2012,202.1,rate_abortions,1519
NE,2012,181.6,rate_abortions,1519
NH,2012,547.5,rate_abortions,1519
NJ,2012,980.0,rate_abortions,1519
NM,2012,238.0,rate_abortions,1519
NV,2012,426.2,rate_abortions,1519
NY,2012,1326.0,rate_abortions,1519
OH,2012,302.0,rate_abortions,1519
OK,2012,141.7,rate_abortions,1519
OR,2012,408.5,rate_abortions,1519
PA,2012,466.9,rate_abortions,1519
RI,2012,573.1,rate_abortions,1519
SC,2012,272.3,rate_abortions,1519
SD,2012,113.8,rate_abortions,1519
TN,2012,199.1,rate_abortions,1519
TX,2012,205.1,rate_abortions,1519
US,2012,404.8,rate_abortions,1519
UT,2012,157.1,rate_abortions,1519
VA,2012,490.8,rate_abortions,1519
VT,2012,542.9,rate_abortions,1519
WA,2012,550.9,rate_abortions,1519
WI,2012,232.6,rate_abortions,1519
WV,2012,143.1,rate_abortions,1519
WY,2012,203.2,rate_abortions,1519
AK,2012,345.9,rate_abortions,lt20
AL,2012,203.6,rate_abortions,lt20
AR,2012,160.7,rate_abortions,lt20
AZ,2012,214.4,rate_abortions,lt20
CA,2012,610.4,rate_abortions,lt20
CO,2012,390.8,rate_abortions,lt20
CT,2012,947.8,rate_abortions,lt20
DC,2012,530.2,rate_abortions,lt20
DE,2012,687.6,rate_abortions,lt20
FL,2012,600.0,rate_abortions,lt20
GA,2012,349.9,rate_abortions,lt20
HI,2012,632.0,rate_abortions,lt20
IA,2012,273.3,rate_abortions,lt20
ID,2012,216.8,rate_abortions,lt20
IL,2012,489.2,rate_abortions,lt20
IN,2012,175.4,rate_abortions,lt20
KS,2012,149.5,rate_abortions,lt20
KY,2012,127.6,rate_abortions,lt20
LA,2012,193.2,rate_abortions,lt20
MA,2012,874.0,rate_abortions,lt20
MD,2012,845.0,rate_abortions,lt20
ME,2012,429.8,rate_abortions,lt20
MI,2012,429.8,rate_abortions,lt20
MN,2012,348.5,rate_abortions,lt20
MO,2012,240.5,rate_abortions,lt20
MS,2012,168.5,rate_abortions,lt20
MT,2012,304.8,rate_abortions,lt20
NC,2012,311.3,rate_abortions,lt20
ND,2012,203.5,rate_abortions,lt20
NE,2012,185.0,rate_abortions,lt20
NH,2012,538.0,rate_abortions,lt20
NJ,2012,994.2,rate_abortions,lt20
NM,2012,242.3,rate_abortions,lt20
NV,2012,427.3,rate_abortions,lt20
NY,2012,1343.8,rate_abortions,lt20
OH,2012,310.2,rate_abortions,lt20
OK,2012,146.3,rate_abortions,lt20
OR,2012,414.3,rate_abortions,lt20
PA,2012,476.2,rate_abortions,lt20
RI,2012,566.6,rate_abortions,lt20
SC,2012,276.1,rate_abortions,lt20
SD,2012,113.4,rate_abortions,lt20
TN,2012,205.3,rate_abortions,lt20
TX,2012,208.7,rate_abortions,lt20
US,2012,413.0,rate_abortions,lt20
UT,2012,158.7,rate_abortions,lt20
VA,2012,499.9,rate_abortions,lt20
VT,2012,545.0,rate_abortions,lt20
WA,2012,559.5,rate_abortions,lt20
WI,2012,238.9,rate_abortions,lt20
WV,2012,146.7,rate_abortions,lt20
WY,2012,204.0,rate_abortions,lt20
AK,2012,224.3,rate_abortions,2024
AL,2012,177.4,rate_abortions,2024
AR,2012,139.7,rate_abortions,2024
AZ,2012,226.5,rate_abortions,2024
CA,2012,552.7,rate_abortions,2024
CO,2012,311.3,rate_abortions,2024
CT,2012,769.9,rate_abortions,2024
DC,2012,604.9,rate_abortions,2024
DE,2012,555.0,rate_abortions,2024
FL,2012,492.3,rate_abortions,2024
GA,2012,310.3,rate_abortions,2024
HI,2012,374.2,rate_abortions,2024
IA,2012,186.0,rate_abortions,2024
ID,2012,110.7,rate_abortions,2024
IL,2012,411.6,rate_abortions,2024
IN,2012,152.3,rate_abortions,2024
KS,2012,126.1,rate_abortions,2024
KY,2012,109.0,rate_abortions,2024
LA,2012,186.0,rate_abortions,2024
MA,2012,709.0,rate_abortions,2024
MD,2012,739.7,rate_abortions,2024
ME,2012,263.8,rate_abortions,2024
MI,2012,373.0,rate_abortions,2024
MN,2012,275.1,rate_abortions,2024
MO,2012,196.9,rate_abortions,2024
MS,2012,174.7,rate_abortions,2024
MT,2012,202.7,rate_abortions,2024
NC,2012,286.0,rate_abortions,2024
ND,2012,144.9,rate_abortions,2024
NE,2012,146.2,rate_abortions,2024
NH,2012,384.7,rate_abortions,2024
NJ,2012,816.6,rate_abortions,2024
NM,2012,200.9,rate_abortions,2024
NV,2012,371.4,rate_abortions,2024
NY,2012,870.5,rate_abortions,2024
OH,2012,251.7,rate_abortions,2024
OK,2012,124.3,rate_abortions,2024
OR,2012,310.9,rate_abortions,2024
PA,2012,410.2,rate_abortions,2024
RI,2012,536.8,rate_abortions,2024
SC,2012,223.8,rate_abortions,2024
SD,2012,92.7,rate_abortions,2024
TN,2012,196.9,rate_abortions,2024
TX,2012,231.1,rate_abortions,2024
US,2012,361.5,rate_abortions,2024
UT,2012,87.5,rate_abortions,2024
VA,2012,438.9,rate_abortions,2024
VT,2012,432.2,rate_abortions,2024
WA,2012,366.0,rate_abortions,2024
WI,2012,195.4,rate_abortions,2024
WV,2012,160.5,rate_abortions,2024
WY,2012,152.1,rate_abortions,2024
AK,2012,138.3,rate_abortions,2529
AL,2012,128.4,rate_abortions,2529
AR,2012,104.7,rate_abortions,2529
AZ,2012,152.2,rate_abortions,2529
CA,2012,322.8,rate_abortions,2529
CO,2012,165.2,rate_abortions,2529
CT,2012,376.7,rate_abortions,2529
DC,2012,491.3,rate_abortions,2529
DE,2012,327.6,rate_abortions,2529
FL,2012,318.9,rate_abortions,2529
GA,2012,235.1,rate_abortions,2529
HI,2012,228.9,rate_abortions,2529
IA,2012,85.2,rate_abortions,2529
ID,2012,69.4,rate_abortions,2529
IL,2012,238.3,rate_abortions,2529
IN,2012,101.1,rate_abortions,2529
KS,2012,78.4,rate_abortions,2529
KY,2012,84.4,rate_abortions,2529
LA,2012,155.1,rate_abortions,2529
MA,2012,320.8,rate_abortions,2529
MD,2012,377.6,rate_abortions,2529
ME,2012,149.5,rate_abortions,2529
MI,2012,206.1,rate_abortions,2529
MN,2012,120.7,rate_abortions,2529
MO,2012,116.0,rate_abortions,2529
MS,2012,154.5,rate_abortions,2529
MT,2012,115.4,rate_abortions,2529
NC,2012,193.4,rate_abortions,2529
ND,2012,65.6,rate_abortions,2529
NE,2012,75.7,rate_abortions,2529
NH,2012,171.9,rate_abortions,2529
NJ,2012,438.0,rate_abortions,2529
NM,2012,156.2,rate_abortions,2529
NV,2012,261.2,rate_abortions,2529
NY,2012,498.9,rate_abortions,2529
OH,2012,156.0,rate_abortions,2529
OK,2012,92.1,rate_abortions,2529
OR,2012,178.7,rate_abortions,2529
PA,2012,225.4,rate_abortions,2529
RI,2012,274.3,rate_abortions,2529
SC,2012,189.0,rate_abortions,2529
SD,2012,56.6,rate_abortions,2529
TN,2012,147.9,rate_abortions,2529
TX,2012,170.9,rate_abortions,2529
US,2012,228.0,rate_abortions,2529
UT,2012,42.1,rate_abortions,2529
VA,2012,261.7,rate_abortions,2529
VT,2012,207.0,rate_abortions,2529
WA,2012,196.9,rate_abortions,2529
WI,2012,93.6,rate_abortions,2529
WV,2012,112.0,rate_abortions,2529
WY,2012,94.4,rate_abortions,2529
AK,2012,93.4,rate_abortions,3034
AL,2012,117.6,rate_abortions,3034
AR,2012,113.6,rate_abortions,3034
AZ,2012,124.4,rate_abortions,3034
CA,2012,204.2,rate_abortions,3034
CO,2012,106.4,rate_abortions,3034
CT,2012,187.4,rate_abortions,3034
DC,2012,228.9,rate_abortions,3034
DE,2012,200.6,rate_abortions,3034
FL,2012,240.8,rate_abortions,3034
GA,2012,193.6,rate_abortions,3034
HI,2012,145.9,rate_abortions,3034
IA,2012,75.2,rate_abortions,3034
ID,2012,57.4,rate_abortions,3034
IL,2012,155.6,rate_abortions,3034
IN,2012,85.5,rate_abortions,3034
KS,2012,65.8,rate_abortions,3034
KY,2012,75.1,rate_abortions,3034
LA,2012,133.1,rate_abortions,3034
MA,2012,143.3,rate_abortions,3034
MD,2012,225.0,rate_abortions,3034
ME,2012,114.4,rate_abortions,3034
MI,2012,155.4,rate_abortions,3034
MN,2012,76.3,rate_abortions,3034
MO,2012,92.0,rate_abortions,3034
MS,2012,139.8,rate_abortions,3034
MT,2012,90.5,rate_abortions,3034
NC,2012,147.6,rate_abortions,3034
ND,2012,45.3,rate_abortions,3034
NE,2012,57.4,rate_abortions,3034
NH,2012,110.5,rate_abortions,3034
NJ,2012,242.2,rate_abortions,3034
NM,2012,141.4,rate_abortions,3034
NV,2012,204.0,rate_abortions,3034
NY,2012,306.9,rate_abortions,3034
OH,2012,122.9,rate_abortions,3034
OK,2012,80.7,rate_abortions,3034
OR,2012,124.3,rate_abortions,3034
PA,2012,139.9,rate_abortions,3034
RI,2012,168.7,rate_abortions,3034
SC,2012,140.1,rate_abortions,3034
SD,2012,49.5,rate_abortions,3034
TN,2012,121.8,rate_abortions,3034
TX,2012,131.0,rate_abortions,3034
US,2012,164.0,rate_abortions,3034
UT,2012,40.6,rate_abortions,3034
VA,2012,182.7,rate_abortions,3034
VT,2012,145.1,rate_abortions,3034
WA,2012,135.9,rate_abortions,3034
WI,2012,68.4,rate_abortions,3034
WV,2012,109.2,rate_abortions,3034
WY,2012,88.6,rate_abortions,3034
AK,2012,150.5,rate_abortions,3539
AL,2012,153.8,rate_abortions,3539
AR,2012,155.5,rate_abortions,3539
AZ,2012,154.5,rate_abortions,3539
CA,2012,205.4,rate_abortions,3539
CO,2012,130.2,rate_abortions,3539
CT,2012,200.4,rate_abortions,3539
DC,2012,218.5,rate_abortions,3539
DE,2012,255.0,rate_abortions,3539
FL,2012,270.9,rate_abortions,3539
GA,2012,232.2,rate_abortions,3539
HI,2012,167.1,rate_abortions,3539
IA,2012,113.2,rate_abortions,3539
ID,2012,76.2,rate_abortions,3539
IL,2012,184.5,rate_abortions,3539
IN,2012,124.4,rate_abortions,3539
KS,2012,98.1,rate_abortions,3539
KY,2012,121.8,rate_abortions,3539
LA,2012,169.4,rate_abortions,3539
MA,2012,159.4,rate_abortions,3539
MD,2012,240.9,rate_abortions,3539
ME,2012,141.4,rate_abortions,3539
MI,2012,199.8,rate_abortions,3539
MN,2012,116.9,rate_abortions,3539
MO,2012,140.0,rate_abortions,3539
MS,2012,179.2,rate_abortions,3539
MT,2012,125.5,rate_abortions,3539
NC,2012,175.2,rate_abortions,3539
ND,2012,73.6,rate_abortions,3539
NE,2012,90.5,rate_abortions,3539
NH,2012,134.0,rate_abortions,3539
NJ,2012,243.0,rate_abortions,3539
NM,2012,163.6,rate_abortions,3539
NV,2012,262.4,rate_abortions,3539
NY,2012,312.1,rate_abortions,3539
OH,2012,167.4,rate_abortions,3539
OK,2012,129.0,rate_abortions,3539
OR,2012,149.4,rate_abortions,3539
PA,2012,174.7,rate_abortions,3539
RI,2012,190.2,rate_abortions,3539
SC,2012,194.1,rate_abortions,3539
SD,2012,56.7,rate_abortions,3539
TN,2012,155.8,rate_abortions,3539
TX,2012,156.5,rate_abortions,3539
US,2012,194.7,rate_abortions,3539
UT,2012,68.5,rate_abortions,3539
VA,2012,206.6,rate_abortions,3539
VT,2012,174.2,rate_abortions,3539
WA,2012,161.6,rate_abortions,3539
WI,2012,100.5,rate_abortions,3539
WV,2012,142.9,rate_abortions,3539
WY,2012,133.3,rate_abortions,3539
AK,2012,174.7,rate_abortions,40plus
AL,2012,268.7,rate_abortions,40plus
AR,2012,332.3,rate_abortions,40plus
AZ,2012,296.8,rate_abortions,40plus
CA,2012,327.6,rate_abortions,40plus
CO,2012,235.6,rate_abortions,40plus
CT,2012,317.9,rate_abortions,40plus
DC,2012,177.0,rate_abortions,40plus
DE,2012,371.8,rate_abortions,40plus
FL,2012,446.4,rate_abortions,40plus
GA,2012,361.1,rate_abortions,40plus
HI,2012,290.9,rate_abortions,40plus
IA,2012,238.3,rate_abortions,40plus
ID,2012,206.8,rate_abortions,40plus
IL,2012,324.3,rate_abortions,40plus
IN,2012,255.5,rate_abortions,40plus
KS,2012,166.5,rate_abortions,40plus
KY,2012,189.2,rate_abortions,40plus
LA,2012,307.8,rate_abortions,40plus
MA,2012,334.8,rate_abortions,40plus
MD,2012,339.1,rate_abortions,40plus
ME,2012,241.5,rate_abortions,40plus
MI,2012,355.4,rate_abortions,40plus
MN,2012,215.3,rate_abortions,40plus
MO,2012,254.6,rate_abortions,40plus
MS,2012,195.5,rate_abortions,40plus
MT,2012,326.7,rate_abortions,40plus
NC,2012,303.5,rate_abortions,40plus
ND,2012,235.7,rate_abortions,40plus
NE,2012,170.9,rate_abortions,40plus
NH,2012,294.7,rate_abortions,40plus
NJ,2012,457.4,rate_abortions,40plus
NM,2012,259.6,rate_abortions,40plus
NV,2012,994.9,rate_abortions,40plus
NY,2012,467.9,rate_abortions,40plus
OH,2012,296.9,rate_abortions,40plus
OK,2012,259.4,rate_abortions,40plus
OR,2012,294.4,rate_abortions,40plus
PA,2012,325.1,rate_abortions,40plus
RI,2012,364.4,rate_abortions,40plus
SC,2012,358.1,rate_abortions,40plus
SD,2012,127.2,rate_abortions,40plus
TN,2012,241.5,rate_abortions,40plus
TX,2012,268.1,rate_abortions,40plus
US,2012,320.4,rate_abortions,40plus
UT,2012,158.9,rate_abortions,40plus
VA,2012,358.8,rate_abortions,40plus
VT,2012,389.7,rate_abortions,40plus
WA,2012,309.6,rate_abortions,40plus
WI,2012,206.5,rate_abortions,40plus
WV,2012,246.4,rate_abortions,40plus
WY,2012,307.7,rate_abortions,40plus
AK,2013,337.9,rate_abortions,lt15
AL,2013,818.6,rate_abortions,lt15
AR,2013,487.7,rate_abortions,lt15
AZ,2013,290.4,rate_abortions,lt15
CA,2013,1791.6,rate_abortions,lt15
CO,2013,917.7,rate_abortions,lt15
CT,2013,1496.1,rate_abortions,lt15
DC,2013,875.1,rate_abortions,lt15
DE,2013,573.2,rate_abortions,lt15
FL,2013,1533.5,rate_abortions,lt15
GA,2013,1165.2,rate_abortions,lt15
HI,2013,,rate_abortions,lt15
IA,2013,1331.7,rate_abortions,lt15
ID,2013,,rate_abortions,lt15
IL,2013,1343.0,rate_abortions,lt15
IN,2013,236.4,rate_abortions,lt15
KS,2013,336.0,rate_abortions,lt15
KY,2013,495.5,rate_abortions,lt15
LA,2013,557.6,rate_abortions,lt15
MA,2013,1158.8,rate_abortions,lt15
MD,2013,2051.6,rate_abortions,lt15
ME,2013,,rate_abortions,lt15
MI,2013,1160.9,rate_abortions,lt15
MN,2013,841.7,rate_abortions,lt15
MO,2013,911.6,rate_abortions,lt15
MS,2013,328.9,rate_abortions,lt15
MT,2013,,rate_abortions,lt15
NC,2013,627.8,rate_abortions,lt15
ND,2013,,rate_abortions,lt15
NE,2013,863.9,rate_abortions,lt15
NH,2013,,rate_abortions,lt15
NJ,2013,3817.3,rate_abortions,lt15
NM,2013,761.4,rate_abortions,lt15
NV,2013,909.6,rate_abortions,lt15
NY,2013,3076.1,rate_abortions,lt15
OH,2013,1052.3,rate_abortions,lt15
OK,2013,434.1,rate_abortions,lt15
OR,2013,1189.4,rate_abortions,lt15
PA,2013,1450.8,rate_abortions,lt15
RI,2013,,rate_abortions,lt15
SC,2013,554.4,rate_abortions,lt15
SD,2013,,rate_abortions,lt15
TN,2013,715.0,rate_abortions,lt15
TX,2013,403.1,rate_abortions,lt15
US,2013,1064.5,rate_abortions,lt15
UT,2013,,rate_abortions,lt15
VA,2013,1975.2,rate_abortions,lt15
VT,2013,,rate_abortions,lt15
WA,2013,1459.6,rate_abortions,lt15
WI,2013,462.0,rate_abortions,lt15
WV,2013,,rate_abortions,lt15
WY,2013,,rate_abortions,lt15
AK,2013,520.1,rate_abortions,1517
AL,2013,192.6,rate_abortions,1517
AR,2013,186.2,rate_abortions,1517
AZ,2013,195.8,rate_abortions,1517
CA,2013,674.9,rate_abortions,1517
CO,2013,358.7,rate_abortions,1517
CT,2013,1193.4,rate_abortions,1517
DC,2013,1300.8,rate_abortions,1517
DE,2013,737.9,rate_abortions,1517
FL,2013,699.6,rate_abortions,1517
